estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
64,0,mpi,16,8,0.9840959999999999,0.982388,0.866456,0.846951,240.7054,16.45866,0.6554603999999999
64,0,mpi,32,2,0.99816,0.9979799999999999,0.87592,0.858581,348.5286,15.729859999999999,0.9034487999999999
64,0,mpi,32,4,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,336.37239999999997,17.9762,3.817794
64,0,mpi,32,6,0.988565,0.987378,0.8703999999999998,0.85182,305.79560000000004,32.74402,3.174502
64,0,mpi,32,8,0.9840959999999999,0.982388,0.866456,0.846951,268.16880000000003,23.134520000000002,1.2595454
64,0,omp,1,1,0.999803,0.999784,0.879075,0.862176,13278.439999999999,100.12066,26.0805
64,0,omp,2,1,0.999803,0.999784,0.879075,0.862176,6909.478,53.13552,13.937720000000002
64,0,omp,4,1,0.999803,0.999784,0.879075,0.862176,3520.5919999999996,28.26612,7.5316860000000005
64,0,omp,8,1,0.999803,0.999784,0.879075,0.862176,1831.852,15.222620000000001,4.367902
64,0,omp,16,1,0.999803,0.999784,0.879075,0.862176,927.2771999999999,8.284592,2.171198
64,0,omp,32,1,0.999803,0.999784,0.879075,0.862176,664.0422,6.824736,1.7435960000000001
64,0,seq,1,1,0.999803,0.999784,0.879075,0.862176,13281.539999999999,100.697,26.290100000000002
128,0,ff,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26692.04,203.8346,56.17378
128,0,ff,2,1,1.0,1.0,0.8738170000000001,0.8563639999999999,14392.24,111.0242,30.28644
128,0,ff,4,1,1.0,1.0,0.8738170000000001,0.8563639999999999,8270.678,58.736540000000005,16.8951
128,0,ff,8,1,1.0,1.0,0.8738170000000001,0.8563639999999999,5570.64,35.1619,10.326424
128,0,ff,16,1,1.0,1.0,0.8738170000000001,0.8563639999999999,3669.8940000000002,24.18178,8.175654
128,0,ff,32,1,1.0,1.0,0.8738170000000001,0.8563639999999999,2347.25,23.00408,12.51804
128,0,mpi,16,2,0.999803,0.999784,0.879075,0.862176,942.3520000000001,17.535744,2.1893059999999998
128,0,mpi,16,4,0.99816,0.9979799999999999,0.87592,0.858581,477.7754,21.22344,1.8668900000000002
128,0,mpi,16,6,0.997634,0.997403,0.873291,0.8563600000000001,458.8544,26.409219999999998,2.905996
128,0,mpi,16,8,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,242.49120000000002,17.393382,0.7038848
128,0,mpi,32,2,0.999803,0.999784,0.879075,0.862176,664.452,19.20054,1.6323139999999998
128,0,mpi,32,4,0.99816,0.9979799999999999,0.87592,0.858581,346.0444,22.98978,1.98778
128,0,mpi,32,6,0.997634,0.997403,0.873291,0.8563600000000001,337.7948,24.30364,3.036464
128,0,mpi,32,8,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,333.07980000000003,22.3447,0.8203908
128,0,omp,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26684.1,199.6684,52.03738
128,0,omp,2,1,1.0,1.0,0.8738170000000001,0.8563639999999999,13952.460000000001,105.5364,27.315199999999997
128,0,omp,4,1,1.0,1.0,0.8738170000000001,0.8563639999999999,7123.145999999999,54.537580000000005,14.37442
128,0,omp,8,1,1.0,1.0,0.8738170000000001,0.8563639999999999,3660.3959999999997,29.146859999999997,7.953948
128,0,omp,16,1,1.0,1.0,0.8738170000000001,0.8563639999999999,1843.024,15.421940000000001,4.454134
128,0,omp,32,1,1.0,1.0,0.8738170000000001,0.8563639999999999,1317.942,13.511419999999998,3.380852
128,0,seq,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26698.579999999998,199.8466,52.181079999999994
