estimators,max_depth,backend,threads,nodes,dataset,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
256,0,omp,2,1,magic,1.0,1.0,0.878286,0.861595,51282.1,229.381,59.9035
256,0,omp,2,1,magic,1.0,1.0,0.878286,0.861595,51370.8,228.428,60.3085
256,0,omp,4,1,magic,1.0,1.0,0.878286,0.861595,25814.3,119.165,31.3797
256,0,omp,4,1,magic,1.0,1.0,0.878286,0.861595,26089.4,119.443,31.7636
256,0,omp,4,1,magic,1.0,1.0,0.878286,0.861595,25691.1,120.679,31.5679
256,0,omp,4,1,magic,1.0,1.0,0.878286,0.861595,26028.3,118.763,31.9448
256,0,omp,4,1,magic,1.0,1.0,0.878286,0.861595,25700.3,118.436,31.6357
256,0,omp,8,1,magic,1.0,1.0,0.878286,0.861595,13356.4,63.629,17.2112
256,0,omp,8,1,magic,1.0,1.0,0.878286,0.861595,13401.6,67.2827,17.2965
256,0,omp,8,1,magic,1.0,1.0,0.878286,0.861595,13324.2,64.1586,17.1368
256,0,omp,8,1,magic,1.0,1.0,0.878286,0.861595,13344.3,65.8585,17.5495
256,0,omp,8,1,magic,1.0,1.0,0.878286,0.861595,13338.6,64.3178,17.4583
256,0,omp,16,1,magic,1.0,1.0,0.878286,0.861595,6735.31,35.3878,9.87434
256,0,omp,16,1,magic,1.0,1.0,0.878286,0.861595,6735.22,34.704,9.73469
256,0,omp,16,1,magic,1.0,1.0,0.878286,0.861595,6742.52,51.3422,13.722
256,0,omp,16,1,magic,1.0,1.0,0.878286,0.861595,6824.22,35.4834,9.83157
256,0,omp,16,1,magic,1.0,1.0,0.878286,0.861595,6741.2,35.7735,9.64878
256,0,omp,32,1,magic,1.0,1.0,0.878286,0.861595,5154.8,29.9813,8.19226
256,0,omp,32,1,magic,1.0,1.0,0.878286,0.861595,5134.77,30.0489,7.98447
256,0,omp,32,1,magic,1.0,1.0,0.878286,0.861595,5186.96,28.7722,7.90569
256,0,omp,32,1,magic,1.0,1.0,0.878286,0.861595,5104.48,30.4231,8.17853
256,0,omp,32,1,magic,1.0,1.0,0.878286,0.861595,5119.69,27.7392,7.90422
32,0,ff,1,1,magic,0.998488,0.998341,0.876446,0.860165,12348.5,63.6272,18.8274
32,0,ff,1,1,magic,0.998488,0.998341,0.876446,0.860165,12259.5,62.3792,18.6557
32,0,ff,1,1,magic,0.998488,0.998341,0.876446,0.860165,12339.6,63.2983,18.4075
32,0,ff,1,1,magic,0.998488,0.998341,0.876446,0.860165,12343.1,62.4492,17.5878
32,0,ff,1,1,magic,0.998488,0.998341,0.876446,0.860165,12374.6,63.3875,18.7516
32,0,ff,2,1,magic,0.998488,0.998341,0.876446,0.860165,6672.54,37.8671,9.5148
32,0,ff,2,1,magic,0.998488,0.998341,0.876446,0.860165,6675.85,39.277,9.7029
32,0,ff,2,1,magic,0.998488,0.998341,0.876446,0.860165,6508.07,39.2118,9.66771
32,0,ff,2,1,magic,0.998488,0.998341,0.876446,0.860165,6584.27,38.6191,9.63916
32,0,ff,2,1,magic,0.998488,0.998341,0.876446,0.860165,6501.39,38.6458,9.72167
32,0,ff,4,1,magic,0.998488,0.998341,0.876446,0.860165,3399.47,23.4035,7.75233
32,0,ff,4,1,magic,0.998488,0.998341,0.876446,0.860165,3405.59,24.3352,7.52034
32,0,ff,4,1,magic,0.998488,0.998341,0.876446,0.860165,3394.04,23.3865,7.59005
32,0,ff,4,1,magic,0.998488,0.998341,0.876446,0.860165,3360.25,24.4143,7.64315
32,0,ff,4,1,magic,0.998488,0.998341,0.876446,0.860165,3321.37,22.9721,7.16838
32,0,ff,8,1,magic,0.998488,0.998341,0.876446,0.860165,1682.47,15.3302,5.55428
32,0,ff,8,1,magic,0.998488,0.998341,0.876446,0.860165,1702.89,15.0171,5.21385
32,0,ff,8,1,magic,0.998488,0.998341,0.876446,0.860165,1663.71,14.9481,5.26088
32,0,ff,8,1,magic,0.998488,0.998341,0.876446,0.860165,1686.28,15.4753,5.15154
32,0,ff,8,1,magic,0.998488,0.998341,0.876446,0.860165,1663.09,14.9066,4.69571
32,0,ff,16,1,magic,0.998488,0.998341,0.876446,0.860165,850.697,11.8584,6.08156
32,0,ff,16,1,magic,0.998488,0.998341,0.876446,0.860165,850.161,11.7556,6.35682
32,0,ff,16,1,magic,0.998488,0.998341,0.876446,0.860165,851.477,11.6829,5.16944
32,0,ff,16,1,magic,0.998488,0.998341,0.876446,0.860165,871.074,12.4296,6.0364
32,0,ff,16,1,magic,0.998488,0.998341,0.876446,0.860165,851.569,12.0105,5.53944
32,0,ff,32,1,magic,0.998488,0.998341,0.876446,0.860165,650.666,16.7829,11.3627
32,0,ff,32,1,magic,0.998488,0.998341,0.876446,0.860165,646.306,15.0566,10.8629
32,0,ff,32,1,magic,0.998488,0.998341,0.876446,0.860165,647.552,16.0055,10.6146
32,0,ff,32,1,magic,0.998488,0.998341,0.876446,0.860165,651.537,16.0163,11.4323
32,0,ff,32,1,magic,0.998488,0.998341,0.876446,0.860165,646.038,15.5987,11.1878
64,0,ff,1,1,magic,0.999671,0.999639,0.880126,0.863659,24732.2,117.743,33.9516
64,0,ff,1,1,magic,0.999671,0.999639,0.880126,0.863659,24443.9,117.165,33.0005
64,0,ff,1,1,magic,0.999671,0.999639,0.880126,0.863659,24722.0,118.036,33.4847
64,0,ff,1,1,magic,0.999671,0.999639,0.880126,0.863659,24426.8,117.39,33.1624
64,0,ff,1,1,magic,0.999671,0.999639,0.880126,0.863659,24682.5,116.651,34.1281
64,0,ff,2,1,magic,0.999671,0.999639,0.880126,0.863659,13221.6,69.5762,17.6969
64,0,ff,2,1,magic,0.999671,0.999639,0.880126,0.863659,13170.8,71.1534,17.7768
64,0,ff,2,1,magic,0.999671,0.999639,0.880126,0.863659,13543.0,68.694,17.4083
64,0,ff,2,1,magic,0.999671,0.999639,0.880126,0.863659,13173.4,69.551,17.6023
64,0,ff,2,1,magic,0.999671,0.999639,0.880126,0.863659,13119.8,68.7076,17.5836
64,0,ff,4,1,magic,0.999671,0.999639,0.880126,0.863659,6747.24,40.3982,12.5152
64,0,ff,4,1,magic,0.999671,0.999639,0.880126,0.863659,6733.1,38.9748,12.2507
64,0,ff,4,1,magic,0.999671,0.999639,0.880126,0.863659,6745.94,40.2519,12.6298
64,0,ff,4,1,magic,0.999671,0.999639,0.880126,0.863659,6631.75,38.7772,11.9395
64,0,ff,4,1,magic,0.999671,0.999639,0.880126,0.863659,6726.26,38.4478,12.3826
64,0,ff,8,1,magic,0.999671,0.999639,0.880126,0.863659,3335.59,24.9952,7.27218
64,0,ff,8,1,magic,0.999671,0.999639,0.880126,0.863659,3326.98,25.0908,7.10359
64,0,ff,8,1,magic,0.999671,0.999639,0.880126,0.863659,3341.45,26.265,7.71211
64,0,ff,8,1,magic,0.999671,0.999639,0.880126,0.863659,3373.91,25.4032,7.25066
64,0,ff,8,1,magic,0.999671,0.999639,0.880126,0.863659,3341.52,25.9566,7.96368
64,0,ff,16,1,magic,0.999671,0.999639,0.880126,0.863659,1697.14,19.0105,7.29756
64,0,ff,16,1,magic,0.999671,0.999639,0.880126,0.863659,1699.55,18.8354,7.24464
64,0,ff,16,1,magic,0.999671,0.999639,0.880126,0.863659,1697.18,19.1353,7.11275
64,0,ff,16,1,magic,0.999671,0.999639,0.880126,0.863659,1699.54,19.7153,8.42202
64,0,ff,16,1,magic,0.999671,0.999639,0.880126,0.863659,1721.35,19.1838,7.92588
64,0,ff,32,1,magic,0.999671,0.999639,0.880126,0.863659,1302.01,21.3325,12.8302
64,0,ff,32,1,magic,0.999671,0.999639,0.880126,0.863659,1289.7,20.607,11.9718
64,0,ff,32,1,magic,0.999671,0.999639,0.880126,0.863659,1291.64,19.5601,11.6984
64,0,ff,32,1,magic,0.999671,0.999639,0.880126,0.863659,1285.5,20.176,12.4876
64,0,ff,32,1,magic,0.999671,0.999639,0.880126,0.863659,1295.1,21.117,11.6986
128,0,ff,1,1,magic,1.0,1.0,0.878812,0.86225,48586.5,228.367,62.8602
128,0,ff,1,1,magic,1.0,1.0,0.878812,0.86225,48639.3,228.567,63.8606
128,0,ff,1,1,magic,1.0,1.0,0.878812,0.86225,49116.0,228.024,63.9964
128,0,ff,1,1,magic,1.0,1.0,0.878812,0.86225,49310.2,227.331,63.0885
128,0,ff,1,1,magic,1.0,1.0,0.878812,0.86225,48449.3,227.601,63.905
128,0,ff,2,1,magic,1.0,1.0,0.878812,0.86225,26235.6,129.059,33.3634
128,0,ff,2,1,magic,1.0,1.0,0.878812,0.86225,25955.8,130.295,34.3972
128,0,ff,2,1,magic,1.0,1.0,0.878812,0.86225,26098.6,133.523,33.5709
128,0,ff,2,1,magic,1.0,1.0,0.878812,0.86225,26282.6,130.786,34.2022
128,0,ff,2,1,magic,1.0,1.0,0.878812,0.86225,26065.7,132.072,33.1375
128,0,ff,4,1,magic,1.0,1.0,0.878812,0.86225,13238.1,74.1706,21.723
128,0,ff,4,1,magic,1.0,1.0,0.878812,0.86225,13431.3,73.146,21.6651
128,0,ff,4,1,magic,1.0,1.0,0.878812,0.86225,13263.4,75.5885,21.7625
128,0,ff,4,1,magic,1.0,1.0,0.878812,0.86225,13629.3,74.0174,21.9517
128,0,ff,4,1,magic,1.0,1.0,0.878812,0.86225,13389.7,75.2839,21.8393
128,0,ff,8,1,magic,1.0,1.0,0.878812,0.86225,6720.29,44.4148,12.6888
128,0,ff,8,1,magic,1.0,1.0,0.878812,0.86225,6657.15,44.5035,12.65
128,0,ff,8,1,magic,1.0,1.0,0.878812,0.86225,6741.38,44.565,12.5337
128,0,ff,8,1,magic,1.0,1.0,0.878812,0.86225,6646.94,44.3833,13.2681
128,0,ff,8,1,magic,1.0,1.0,0.878812,0.86225,6657.51,44.3623,12.3729
128,0,ff,16,1,magic,1.0,1.0,0.878812,0.86225,3372.13,29.4432,9.53298
128,0,ff,16,1,magic,1.0,1.0,0.878812,0.86225,3458.89,30.4892,9.3058
128,0,ff,16,1,magic,1.0,1.0,0.878812,0.86225,3375.87,31.0155,9.82554
128,0,ff,16,1,magic,1.0,1.0,0.878812,0.86225,3381.16,30.9876,10.8903
128,0,ff,16,1,magic,1.0,1.0,0.878812,0.86225,3373.37,31.7158,10.6915
128,0,ff,32,1,magic,1.0,1.0,0.878812,0.86225,2581.25,28.2053,12.6106
128,0,ff,32,1,magic,1.0,1.0,0.878812,0.86225,2580.4,28.0109,13.0021
128,0,ff,32,1,magic,1.0,1.0,0.878812,0.86225,2533.48,26.6659,13.1389
128,0,ff,32,1,magic,1.0,1.0,0.878812,0.86225,2580.06,28.9681,14.0468
128,0,ff,32,1,magic,1.0,1.0,0.878812,0.86225,2579.3,28.861,13.0808
256,0,ff,1,1,magic,1.0,1.0,0.878286,0.86171,97171.5,452.446,125.278
256,0,ff,1,1,magic,1.0,1.0,0.878286,0.86171,98248.9,453.251,125.132
256,0,ff,1,1,magic,1.0,1.0,0.878286,0.86171,98534.4,451.484,125.141
256,0,ff,1,1,magic,1.0,1.0,0.878286,0.86171,97145.7,454.377,125.482
256,0,ff,1,1,magic,1.0,1.0,0.878286,0.86171,98153.3,453.093,126.17
256,0,ff,2,1,magic,1.0,1.0,0.878286,0.86171,52805.9,251.028,67.9559
256,0,ff,2,1,magic,1.0,1.0,0.878286,0.86171,52431.8,252.412,67.6774
256,0,ff,2,1,magic,1.0,1.0,0.878286,0.86171,51948.7,256.507,68.6791
256,0,ff,2,1,magic,1.0,1.0,0.878286,0.86171,52222.9,252.705,73.1369
256,0,ff,2,1,magic,1.0,1.0,0.878286,0.86171,52012.9,257.58,68.8126
256,0,ff,4,1,magic,1.0,1.0,0.878286,0.86171,26504.2,149.779,39.9816
256,0,ff,4,1,magic,1.0,1.0,0.878286,0.86171,26472.5,145.843,39.8419
256,0,ff,4,1,magic,1.0,1.0,0.878286,0.86171,26765.0,148.681,41.035
256,0,ff,4,1,magic,1.0,1.0,0.878286,0.86171,27174.7,149.105,40.5986
256,0,ff,4,1,magic,1.0,1.0,0.878286,0.86171,26368.9,148.743,40.0403
