estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
128,0,mpi,32,2,0.999803,0.999784,0.879075,0.862176,752.947,18.2827,1.9290720000000001
128,0,mpi,32,4,0.99816,0.9979799999999999,0.87592,0.858581,393.067,20.62208,2.903448
128,0,mpi,32,6,0.997634,0.997403,0.873291,0.8563600000000001,380.8326,25.769759999999998,3.2578739999999997
128,0,mpi,32,8,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,375.1068,25.1119,1.0388664
128,0,omp,1,1,1.0,1.0,0.873554,0.856095,29325.74,190.48899999999998,50.20378
128,0,omp,2,1,1.0,1.0,0.873554,0.856095,15211.779999999999,99.68162,26.485539999999997
128,0,omp,4,1,1.0,1.0,0.873554,0.856095,7822.276000000001,51.610760000000006,14.15882
128,0,omp,8,1,1.0,1.0,0.873554,0.856095,4029.8900000000003,28.39786,7.63779
128,0,omp,16,1,1.0,1.0,0.873554,0.856095,2038.238,15.449879999999999,4.33301
128,0,omp,32,1,1.0,1.0,0.873554,0.856095,1489.8139999999999,12.48926,3.606684
128,0,seq,1,1,1.0,1.0,0.873554,0.856095,29374.620000000003,187.725,49.8879
