estimators,max_depth,backend,threads,nodes,dataset,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
128,0,mpi,4,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.742426,0.1937608,0.0456148
128,0,mpi,4,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.7316740000000004,9.832498,0.051741
128,0,mpi,4,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.393452,10.951060000000002,0.058426200000000005
128,0,mpi,4,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,1.342844,12.09582,0.0476034
128,0,mpi,8,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.655939999999999,0.16811320000000002,0.0445924
128,0,mpi,8,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.699346,10.104416,0.07156180000000001
128,0,mpi,8,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,1.977158,11.21038,0.05405
128,0,mpi,8,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,1.367802,11.577374,0.05811580000000001
128,0,mpi,16,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.058,0.159621,0.0552584
128,0,mpi,16,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.897304,10.587010000000001,0.06667619999999999
128,0,mpi,16,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.395588,10.687384,0.075232
128,0,mpi,16,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.408194,12.1307,0.052420800000000004
128,0,mpi,32,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,5.171162000000001,0.18567019999999998,0.059863
128,0,mpi,32,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.0415980000000005,11.004424,0.0996856
128,0,mpi,32,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.079374,11.219114,0.11116619999999999
128,0,mpi,32,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.863718,12.28155,1.9149366
128,0,omp,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,22.23006,0.5485846000000001,0.11865600000000001
128,0,omp,2,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,11.8164,0.34062139999999996,0.0757038
128,0,omp,4,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.619834,0.22700839999999997,0.095331
128,0,omp,8,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.927512,0.1741862,0.094969
128,0,omp,16,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.006512,0.1406438,0.125102
128,0,omp,32,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.2106520000000005,0.1731912,0.11487240000000001
128,0,seq,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,21.84312,0.4776344,0.1094174
256,0,ff,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,44.65708,1.9740860000000002,0.8170350000000001
256,0,ff,2,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,24.52344,1.574818,0.7472284
256,0,ff,4,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,13.13116,1.379008,1.0032844
256,0,ff,8,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,8.018164,2.5736179999999997,2.287222
256,0,ff,16,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.091608,5.298234,4.307254
256,0,ff,32,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,7.101000000000001,10.209542,8.858092000000001
256,0,mpi,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,44.291,0.6930842,0.1199708
256,0,mpi,1,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,22.800159999999998,11.08976,0.077981
256,0,mpi,1,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,11.4216,11.60474,0.0586338
256,0,mpi,1,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,5.844469999999999,10.985782,0.037813
256,0,mpi,2,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,23.261400000000002,0.4442196,0.0755812
256,0,mpi,2,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,11.956620000000001,10.97212,0.0544428
256,0,mpi,2,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,5.972213999999999,9.990624,0.0404456
256,0,mpi,2,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.129766,12.249080000000001,0.029677799999999997
256,0,mpi,4,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,12.55298,0.3400882,0.0701248
256,0,mpi,4,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.509297999999999,9.442558,0.06881319999999999
256,0,mpi,4,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.486116,12.492360000000001,0.0691108
256,0,mpi,4,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.109442,11.100696000000001,0.0593328
256,0,mpi,8,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,7.488708,0.24830480000000002,0.0576348
256,0,mpi,8,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.422,10.96236,0.07753499999999999
256,0,mpi,8,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.79156,11.01936,0.058972000000000004
256,0,mpi,8,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,1.962226,12.113879999999998,0.0549296
256,0,mpi,16,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,5.9200040000000005,0.19859259999999998,0.058953
256,0,mpi,16,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,3.997878,10.382248,0.0768048
256,0,mpi,16,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.994816,10.611242,0.0682724
256,0,mpi,16,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,2.2784780000000002,11.768944000000001,0.054702600000000004
256,0,mpi,32,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.290446,0.22395320000000002,0.0705278
256,0,mpi,32,2,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.46504,10.190183999999999,0.1304928
256,0,mpi,32,4,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.195612,13.44726,1.303201
256,0,mpi,32,8,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.13959,12.801134000000001,0.6082828
256,0,omp,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,44.093560000000004,1.009178,0.2229616
256,0,omp,2,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,23.39548,0.6140122,0.1333974
256,0,omp,4,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,12.57022,0.42807960000000006,0.107406
256,0,omp,8,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,6.843186,0.2918254,0.095557
256,0,omp,16,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,4.590356,0.22075640000000002,0.091594
256,0,omp,32,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,5.271624,0.2416168,0.12318480000000001
256,0,seq,1,1,iris,1.0,1.0,0.9666669999999999,0.9679629999999999,42.857240000000004,0.8927246,0.20118580000000003
