estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
8,0,ff,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.449378,0.5289612,0.42676959999999997
8,0,ff,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.277154,0.5967914000000001,0.5238446
8,0,ff,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.3654300000000001,0.9429098,0.9253606
8,0,ff,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.8369659999999999,2.218254,2.1379759999999997
8,0,ff,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.944332,4.29715,4.231096
8,0,ff,32,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,5.220096,8.794114,7.857916
8,0,mpi,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.1082560000000001,0.054491,0.010549
8,0,mpi,1,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.5705172000000001,10.264524,0.011270800000000001
8,0,mpi,1,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.3318744,11.18378,0.0138434
8,0,mpi,1,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,0.20273,11.75224,0.010491
8,0,mpi,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.674061,0.037153599999999995,0.0087998
8,0,mpi,2,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.40505700000000006,10.394244,0.017173
8,0,mpi,2,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.28055599999999997,13.012220000000003,0.0299506
8,0,mpi,2,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,0.2757792,11.41822,0.0157692
8,0,mpi,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.8018993999999999,0.0437884,0.0177644
8,0,mpi,4,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.7397192,10.135262,0.029127999999999998
8,0,mpi,4,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.6524916000000001,11.437819999999999,0.0376986
8,0,mpi,4,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,0.5422028,12.130500000000001,0.027188999999999998
8,0,mpi,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.2752896,0.041264800000000004,0.017382
8,0,mpi,8,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.191598,10.302866,0.028760799999999996
8,0,mpi,8,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.9064568,11.32386,0.0358282
8,0,mpi,8,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,0.9968980000000001,12.12158,0.038007200000000005
8,0,mpi,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.6362660000000002,0.21774,0.0274274
8,0,mpi,16,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.425972,10.256868,0.0432894
8,0,mpi,16,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,1.3543889999999998,11.166640000000001,0.052129800000000004
8,0,mpi,16,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,1.4322240000000002,11.01374,0.0428172
8,0,mpi,32,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.518742,0.381728,0.042023
8,0,mpi,32,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.198658,9.722676,0.11205000000000001
8,0,mpi,32,4,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,2.28419,11.58586,1.0349325999999999
8,0,mpi,32,8,0.975,0.9746179999999999,0.9666669999999999,0.9679629999999999,2.29902,12.64242,1.3408768
8,0,omp,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.079898,0.0519706,0.012409400000000001
8,0,omp,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.8007844000000001,0.035211,0.008909799999999999
8,0,omp,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.813508,0.0358102,0.0141682
8,0,omp,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.0108196,0.038163600000000006,0.019246199999999998
8,0,omp,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.224226,0.14326460000000002,0.0235116
8,0,omp,32,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.203266,0.27481920000000004,0.0328894
8,0,seq,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.9951640000000002,0.0373528,0.0075450000000000005
16,0,ff,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.4607419999999998,0.5402876,0.45548320000000003
16,0,ff,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.9632740000000002,0.5970818,0.5138218
16,0,ff,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.517744,1.0160958,0.9008224
16,0,ff,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.823064,1.941712,2.18325
16,0,ff,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,3.0686279999999995,4.305838,4.039058
16,0,ff,32,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,4.976892,8.268734,7.745686000000001
16,0,mpi,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.092238,0.0834772,0.018622800000000002
16,0,mpi,1,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.092684,10.22505,0.0175178
16,0,mpi,1,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.5597122,10.701544,0.021292
16,0,mpi,1,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.3305904,11.49058,0.013792600000000002
16,0,mpi,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.191328,0.06355999999999999,0.0131706
16,0,mpi,2,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.685605,10.281042,0.0195106
16,0,mpi,2,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.4206162,11.08662,0.026401200000000003
16,0,mpi,2,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.2805422,11.709340000000001,0.0229624
16,0,mpi,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.1253422,0.07130020000000001,0.020217
16,0,mpi,4,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.8922864,10.185314,0.0328036
16,0,mpi,4,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.5103282,11.084520000000001,0.0355722
16,0,mpi,4,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,0.6312168,13.0973,0.0449926
16,0,mpi,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.4112038,0.062286600000000004,0.025868400000000003
16,0,mpi,8,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.422584,10.06489,0.035198799999999995
16,0,mpi,8,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.0783749999999999,10.98212,0.042634
16,0,mpi,8,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,1.134304,11.421240000000001,0.0400188
16,0,mpi,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.210792,0.060818,0.0291458
16,0,mpi,16,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.764026,10.203966,0.0521934
16,0,mpi,16,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.239794,10.840084000000001,0.041646
16,0,mpi,16,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,1.3712018000000001,11.885459999999998,0.041865200000000005
16,0,mpi,32,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.93928,0.4465742,0.043972
16,0,mpi,32,2,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,3.025836,11.070818,0.1237128
16,0,mpi,32,4,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.3395599999999996,11.825314,0.6626652
16,0,mpi,32,8,0.983333,0.9830539999999999,0.9666669999999999,0.9679629999999999,2.09619,11.88917,0.9907444000000002
16,0,omp,1,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,2.0307299999999997,0.0715864,0.0166616
16,0,omp,2,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.301724,0.0477062,0.0152362
16,0,omp,4,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,0.938199,0.0473018,0.0226744
16,0,omp,8,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.012762,0.042330400000000004,0.02516
16,0,omp,16,1,0.991667,0.9915389999999998,0.9666669999999999,0.9679629999999999,1.773622,0.0483856,0.0336182
