estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
64,0,ff,1,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,295.39009999999996,1.350649,0.7009921
64,0,ff,2,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,162.6699,1.134425,0.6890994
64,0,ff,4,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,91.89076,1.198309,0.9422005999999999
64,0,ff,8,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,57.346799999999995,2.27087,2.15432
64,0,ff,16,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,38.30696,4.899606,4.496147
64,0,ff,32,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,23.10686,10.317965,9.086627
64,0,mpi,1,2,0.99816,0.99798,0.87592,0.858581,7376.85,63.0302,13.4041
64,0,mpi,16,2,1.0,1.0,0.964602,0.9586080000000001,13.631540000000001,10.9884,0.0727082
64,0,mpi,16,4,1.0,1.0,0.955752,0.94866,7.788577999999999,12.61392,0.0651012
64,0,mpi,16,6,0.993421,0.993082,0.946903,0.936895,7.419174,14.366559999999998,0.4646186
64,0,mpi,16,8,0.993421,0.993082,0.955752,0.947845,7.194338,12.12898,0.049982000000000006
64,0,mpi,32,2,1.0,1.0,0.964602,0.9586080000000001,11.6734,13.92218,0.13059159999999997
64,0,mpi,32,4,1.0,1.0,0.955752,0.94866,10.415000000000001,14.16498,0.07375240000000001
64,0,mpi,32,6,0.993421,0.993082,0.946903,0.936895,10.105642,22.276940000000003,3.1957972
64,0,mpi,32,8,0.993421,0.993082,0.955752,0.947845,10.070136,15.36384,0.5662697999999999
64,0,omp,1,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,294.0484,0.7226003000000001,0.1782512
64,0,omp,2,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,156.5409,0.45754710000000004,0.1162607
64,0,omp,4,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,81.51590999999999,0.3070404,0.1014206
64,0,omp,8,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,44.03515,0.2151465,0.07859160000000001
64,0,omp,16,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,23.44858,0.1794113,0.07368480000000001
64,0,omp,32,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,18.46319,0.1942563,0.09200889999999999
64,0,seq,1,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,292.8876,0.6947273,0.1681745
128,0,ff,1,1,1.0,1.0,0.964602,0.9586080000000001,600.0223,2.273629,1.0089074
128,0,ff,2,1,1.0,1.0,0.964602,0.9586080000000001,348.23609999999996,1.6044240000000003,0.792624
128,0,ff,4,1,1.0,1.0,0.964602,0.9586080000000001,176.4642,1.4137499999999998,0.9742803
128,0,ff,8,1,1.0,1.0,0.964602,0.9586080000000001,99.47409999999999,2.30197,2.249566
128,0,ff,16,1,1.0,1.0,0.964602,0.9586080000000001,72.82964,4.981016,4.494441
128,0,ff,32,1,1.0,1.0,0.964602,0.9586080000000001,50.734210000000004,10.534305999999999,9.30791
128,0,mpi,4,8,0.994414,0.993853,0.8704,0.852071,992.077,21.7496,2.17888
128,0,mpi,16,2,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,24.979080000000003,11.092500000000001,0.098774
128,0,mpi,16,4,1.0,1.0,0.964602,0.9586080000000001,13.788819999999998,12.43954,0.072608
128,0,mpi,16,6,1.0,1.0,0.955752,0.94866,12.20078,21.50446,0.463133
128,0,mpi,16,8,1.0,1.0,0.955752,0.94866,7.789824,12.898240000000001,0.0632462
128,0,mpi,32,2,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,18.916719999999998,11.14242,0.1679034
128,0,mpi,32,4,1.0,1.0,0.964602,0.9586080000000001,11.9301,12.8963,0.0755412
128,0,mpi,32,6,1.0,1.0,0.955752,0.94866,10.8955,26.68148,2.2194112
128,0,mpi,32,8,1.0,1.0,0.955752,0.94866,10.38118,14.96014,0.9463036
128,0,omp,1,1,1.0,1.0,0.964602,0.9586080000000001,596.8928,1.473363,0.3415802
128,0,omp,2,1,1.0,1.0,0.964602,0.9586080000000001,313.16999999999996,0.8046583,0.2111748
128,0,omp,4,1,1.0,1.0,0.964602,0.9586080000000001,161.32930000000002,0.5354333,0.16726829999999998
128,0,omp,8,1,1.0,1.0,0.964602,0.9586080000000001,85.29928,0.3373539,0.1265307
128,0,omp,16,1,1.0,1.0,0.964602,0.9586080000000001,45.42494,0.2885948,0.10745039999999999
128,0,omp,32,1,1.0,1.0,0.964602,0.9586080000000001,33.89609,0.30035090000000003,0.1322765
128,0,seq,1,1,1.0,1.0,0.964602,0.9586080000000001,596.6573999999999,1.3477359999999998,0.3292104
