estimators,max_depth,backend,threads,nodes,dataset,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
128,0,omp,4,1,iris,1,1,0.966667,0.967963,7.01769,0.228011,0.073817
128,0,omp,4,1,iris,1,1,0.966667,0.967963,6.37747,0.223915,0.10018
128,0,omp,8,1,iris,1,1,0.966667,0.967963,3.81018,0.173699,0.092006
128,0,omp,8,1,iris,1,1,0.966667,0.967963,3.83546,0.172567,0.106224
128,0,omp,8,1,iris,1,1,0.966667,0.967963,4.39245,0.174784,0.081084
128,0,omp,8,1,iris,1,1,0.966667,0.967963,3.79141,0.177176,0.091041
128,0,omp,8,1,iris,1,1,0.966667,0.967963,3.80806,0.172705,0.10449
128,0,omp,16,1,iris,1,1,0.966667,0.967963,3.01215,0.141191,0.132982
128,0,omp,16,1,iris,1,1,0.966667,0.967963,2.95717,0.138956,0.116905
128,0,omp,16,1,iris,1,1,0.966667,0.967963,2.95665,0.139775,0.133978
128,0,omp,16,1,iris,1,1,0.966667,0.967963,3.0315,0.135179,0.117772
128,0,omp,16,1,iris,1,1,0.966667,0.967963,3.07509,0.148118,0.123873
128,0,omp,32,1,iris,1,1,0.966667,0.967963,4.13145,0.173035,0.109793
128,0,omp,32,1,iris,1,1,0.966667,0.967963,4.58234,0.174082,0.11702
128,0,omp,32,1,iris,1,1,0.966667,0.967963,4.10919,0.167572,0.122838
128,0,omp,32,1,iris,1,1,0.966667,0.967963,4.09677,0.182666,0.106271
128,0,omp,32,1,iris,1,1,0.966667,0.967963,4.13351,0.168601,0.11844
256,0,omp,1,1,iris,1,1,0.966667,0.967963,44.3681,1.00778,0.219986
256,0,omp,1,1,iris,1,1,0.966667,0.967963,44.1027,1.0066,0.220611
256,0,omp,1,1,iris,1,1,0.966667,0.967963,43.7765,1.00612,0.226326
256,0,omp,1,1,iris,1,1,0.966667,0.967963,43.9334,1.01346,0.221141
256,0,omp,1,1,iris,1,1,0.966667,0.967963,44.2871,1.01193,0.226744
256,0,omp,2,1,iris,1,1,0.966667,0.967963,23.2259,0.608761,0.132074
256,0,omp,2,1,iris,1,1,0.966667,0.967963,23.3409,0.642651,0.134412
256,0,omp,2,1,iris,1,1,0.966667,0.967963,23.317,0.612621,0.132381
256,0,omp,2,1,iris,1,1,0.966667,0.967963,23.2807,0.611856,0.135452
256,0,omp,2,1,iris,1,1,0.966667,0.967963,23.8129,0.594172,0.132668
256,0,omp,4,1,iris,1,1,0.966667,0.967963,12.595,0.441097,0.113012
256,0,omp,4,1,iris,1,1,0.966667,0.967963,12.4223,0.450419,0.106088
256,0,omp,4,1,iris,1,1,0.966667,0.967963,12.4802,0.425915,0.104951
256,0,omp,4,1,iris,1,1,0.966667,0.967963,12.8618,0.393324,0.103965
256,0,omp,4,1,iris,1,1,0.966667,0.967963,12.4918,0.429643,0.109014
256,0,omp,8,1,iris,1,1,0.966667,0.967963,6.87396,0.283919,0.088303
256,0,omp,8,1,iris,1,1,0.966667,0.967963,6.81777,0.297496,0.094062
256,0,omp,8,1,iris,1,1,0.966667,0.967963,6.84997,0.292638,0.108461
256,0,omp,8,1,iris,1,1,0.966667,0.967963,6.85827,0.287066,0.092079
256,0,omp,8,1,iris,1,1,0.966667,0.967963,6.81596,0.298008,0.09488
256,0,omp,16,1,iris,1,1,0.966667,0.967963,4.42422,0.211211,0.089201
256,0,omp,16,1,iris,1,1,0.966667,0.967963,4.48877,0.215144,0.092552
256,0,omp,16,1,iris,1,1,0.966667,0.967963,4.89659,0.21377,0.094837
256,0,omp,16,1,iris,1,1,0.966667,0.967963,4.55206,0.222629,0.089601
256,0,omp,16,1,iris,1,1,0.966667,0.967963,4.59014,0.241028,0.091779
256,0,omp,32,1,iris,1,1,0.966667,0.967963,5.14756,0.241791,0.124449
256,0,omp,32,1,iris,1,1,0.966667,0.967963,5.21595,0.240489,0.125778
256,0,omp,32,1,iris,1,1,0.966667,0.967963,5.15448,0.23887,0.126538
256,0,omp,32,1,iris,1,1,0.966667,0.967963,5.06172,0.241392,0.113586
256,0,omp,32,1,iris,1,1,0.966667,0.967963,5.77841,0.245542,0.125573
